date,symbol,open,high,low,close,volume,history_days,dollar_volume,avg_dollar_vol_20,avg_dollar_vol_63,r63,r126,er63,er126,te63,te126,score,surge_ratio,ma50,ma150,hhv126,hhv126_ratio,atr20,atr20_pct,name,exchange,is_etf,is_test_issue,exclude_leveraged,exclude_inverse,exclude_volatility,exclude_single_stock,exclude_option_income,exclude_buffer,exclude_by_name,exclude_reason,aum,asset_group,category,aum_rank,aum_eligible,manual_action,excluded_product_type,base_universe_eligible,dollar_vol_rank,liquidity_eligible,eligible_universe,signal_surge_v0,rank_score
2026-07-07,XLF,56.30500030517578,56.59000015258789,56.08000183105469,56.165000915527344,17234575,252,967979920.6537247,1931886918.4359455,1840086976.6288002,0.1299467486778112,0.031339274012513796,0.29268848783633,0.033296248773615915,0.03803391736975618,0.0010434802639051755,0.02508726438270833,1.6707988505211633,52.33927719116211,52.17279210408529,56.59000015258789,0.9924898526963317,0.7601033781405807,0.013533399194344943,State Street Financial Select Sector SPDR ETF,P,True,False,False,False,False,False,False,False,False,,45000000000,equity_sector,financials,10.0,True,,False,True,13.0,True,True,True,10.0
2026-07-07,SOXX,551.8300170898438,558.0,536.1300048828125,553.3101196289062,7609160,252,4210225229.8754883,6838911194.482666,4853746953.576205,0.6087557919762501,0.7658004074684432,0.19473711982260533,0.1633987139984238,0.11854734960478401,0.12513080175981256,0.120851557859044,0.49642554341044265,550.6978283691407,410.2415362548828,655.9500122070312,0.8435248255689799,39.00012542005487,0.07048511139866999,iShares PHLX SOX Semiconductor Sector Index Fund,Q,True,False,False,False,False,False,False,False,False,,15000000000,equity_industry,semiconductor,16.0,True,,False,True,7.0,True,True,False,1.0
2026-07-07,SMH,580.155029296875,585.969970703125,566.8300170898438,583.5050048828125,9535739,252,5564151431.756226,7733380787.032758,5922091380.973883,0.4735718690177999,0.5630994480675497,0.20160612470216288,0.15554436093492305,0.09547498928063891,0.08758694379247492,0.09271417335978151,0.5433003989792194,584.0872998046875,458.08194742838543,671.8300170898438,0.8685307146744836,33.760006713867185,0.05785727017139696,VanEck Semiconductor ETF,Q,True,False,False,False,False,False,False,False,False,,25000000000,equity_industry,semiconductor,14.0,True,,False,True,4.0,True,True,False,2.0
2026-07-07,XLK,179.83999633789062,180.72000122070312,176.36000061035156,180.32000732421875,7041722,252,1269763362.6151123,2533474359.262271,2185819908.110638,0.3198934296906919,0.25266455314329717,0.23259546226264471,0.1222959102341041,0.07440576015368931,0.030899841510552695,0.0591786886285915,0.7162557522901841,179.4091146850586,154.73829279581705,198.49331469466892,0.9084437307200741,6.5197992680909405,0.03615682677057693,State Street Technology Select Sector SPDR ETF,P,True,False,False,False,False,False,False,False,False,,70000000000,equity_sector,technology,7.0,True,,False,True,11.0,True,True,False,3.0
2026-07-07,IWM,299.1700134277344,299.97198486328125,295.17999267578125,297.385009765625,11011016,252,3274511100.689453,8350051850.15105,7784638463.9237385,0.1812181610174608,0.20034756293296008,0.26606529304417187,0.14646839412206494,0.04821586311603663,0.029344585809060006,0.041610916058594814,0.9758140898838148,286.9962255859375,266.57358713785806,302.7200012207031,0.9823764817865849,5.750593156721445,0.019337199145490223,iShares Russell 2000 Index Fund,P,True,False,False,False,False,False,False,False,False,,70000000000,equity_broad,small_cap,6.0,True,,False,True,3.0,True,True,False,4.0
2026-07-07,QQQ,714.1400146484375,716.3400268554688,704.9000244140625,712.9000244140625,27480403,252,19590779969.608276,36085466083.11634,30729387381.972694,0.21271611603712848,0.16548699251843058,0.23840956489742968,0.1158937042170393,0.05071355667108296,0.01917890056269839,0.039676427033148366,0.8010394564041823,711.1259643554688,644.3846769205729,747.828194840854,0.95329385724187,18.601347262092126,0.026092504734279823,"Invesco QQQ Trust, Series 1",Q,True,False,False,False,False,False,False,False,False,,330000000000,equity_broad,nasdaq_100,5.0,True,,False,True,2.0,True,True,False,5.0
2026-07-07,VTI,371.30999755859375,371.7499084472656,368.489990234375,370.3999938964844,1950979,252,722642609.6921692,1271299533.073262,1237765140.6228652,0.14223264537689229,0.10799333374595754,0.30140464529684935,0.12118818384756495,0.042869580029454776,0.013087515984316542,0.03244585761365639,1.165910621961423,363.59948669433595,344.10416829427083,373.62527593598793,0.9913676021210724,5.2671447267439335,0.014220153384278785,Vanguard Total Stock Market ETF,P,True,False,False,False,False,False,False,False,False,,500000000000,equity_broad,total_market,4.0,True,,False,True,15.0,True,True,False,6.0
2026-07-07,VOO,689.5800170898438,690.22998046875,684.989990234375,688.4099731445312,2837670,252,1953480328.493042,8173448590.028778,5418052336.881733,0.1399189831343386,0.10233017806406819,0.30072042084428646,0.11765785984799534,0.04207649549226292,0.012039949748882542,0.03156370448207979,1.1733506809989307,677.8791735839844,641.5643168131511,697.1199743496946,0.9875057357045486,9.7133572715058,0.014109843916317706,Vanguard S&P 500 ETF,P,True,False,False,False,False,False,False,False,False,,590000000000,equity_broad,broad_us,3.0,True,,False,True,6.0,True,True,False,7.0
2026-07-07,IVV,753.739990234375,754.4349975585938,748.760498046875,752.4212036132812,1599718,252,1203661743.001831,9600667803.836187,5895960888.540933,0.13988180713473475,0.10239225900975901,0.2965883196426832,0.1171567651911443,0.041487310126672866,0.011995945846197167,0.031165332628506372,1.1750882417615973,740.8684790039063,701.2168204752604,761.953475670844,0.9874896927936837,10.818316294340566,0.014378005620241411,iShares Core S&P 500 ETF,P,True,False,False,False,False,False,False,False,False,,600000000000,equity_broad,broad_us,2.0,True,,False,True,5.0,True,True,False,8.0
2026-07-07,SPY,750.219970703125,750.9600219726562,745.2100219726562,748.969970703125,22127137,252,16572561150.634033,45198431326.79592,39569387939.16877,0.13957397395731563,0.10214185736375292,0.29643798525143333,0.11690817879024631,0.041375027633442675,0.011941218522649464,0.031073194444665053,1.165691698728837,737.5957409667968,698.1264774576823,758.4461093852723,0.9875058510223913,11.109389134121352,0.014832889927071411,State Street SPDR S&P 500 ETF Trust,P,True,False,False,False,False,False,False,False,False,,650000000000,equity_broad,broad_us,1.0,True,,False,True,1.0,True,True,False,9.0
