strategy_key,strategy_label,score_lookback,r20_min,er20_min,entry_rule,exit_rule,entry_year,year_basis,year_period_start,year_period_end,first_entry_date,last_entry_date,first_exit_date,last_exit_date,is_partial_year,is_full_calendar_year,completed_trades,winning_trades,losing_trades,flat_trades,gross_profit,gross_loss_abs,sum_trade_returns,avg_trade_return,median_trade_return,profit_factor,win_rate,p10_trade_return,worst_trade_return,best_trade_return,avg_holding_days
score_bo_l10_rp002_erp010__first_signal__low20,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / Low20 trailing,10,0.02,0.1,first_signal,low20,2018,entry_year,2018-01-01,2018-12-31,2018-01-02,2018-12-24,2018-01-16,2019-03-22,False,True,517,189,328,0,5.123702572861309,11.07156818738632,-5.947865614525011,-0.011504575656721491,-0.014361958507259296,0.4627802029615525,0.3655705996131528,-0.05756610545092955,-0.1742428587155006,0.09291282339195162,28.72147001934236
score_bo_l10_rp002_erp010__first_signal__low20,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / Low20 trailing,10,0.02,0.1,first_signal,low20,2019,entry_year,2019-01-01,2019-12-31,2019-01-02,2019-12-31,2019-02-08,2020-03-12,False,True,936,573,363,0,32.65225148555919,7.741735339611608,24.910516145947582,0.026613799301226048,0.010982450256882716,4.217691519172665,0.6121794871794872,-0.02930822864271193,-0.10132575115482945,1.3521314427029358,39.20192307692308
score_bo_l10_rp002_erp010__first_signal__low20,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / Low20 trailing,10,0.02,0.1,first_signal,low20,2020,entry_year,2020-01-01,2020-12-31,2020-01-02,2020-12-30,2020-01-08,2021-03-23,False,True,870,489,381,0,51.0147162231382,19.474296806364226,31.54041941677397,0.036253355651464335,0.010942139293143917,2.61959221071677,0.5620689655172414,-0.06785362390925767,-0.20092640442862364,2.0991950132116095,39.722988505747125
score_bo_l10_rp002_erp010__first_signal__low20,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / Low20 trailing,10,0.02,0.1,first_signal,low20,2021,entry_year,2021-01-01,2021-12-31,2021-01-05,2021-12-31,2021-01-15,2022-03-30,False,True,1022,345,677,0,16.768485693849463,23.928303129398444,-7.15981743554898,-0.007005692206995089,-0.016808555240436507,0.7007803939614762,0.337573385518591,-0.058762190093352804,-0.16326242453536788,0.2393792199770164,27.999021526418787
score_bo_l10_rp002_erp010__first_signal__low20,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / Low20 trailing,10,0.02,0.1,first_signal,low20,2022,entry_year,2022-01-01,2022-12-31,2022-01-03,2022-12-28,2022-01-06,2023-02-24,False,True,943,177,766,0,7.085939794882529,27.669995801742264,-20.584056006859736,-0.021828267239511916,-0.020715619150470155,0.25608749078438087,0.18769883351007424,-0.07322728510723449,-0.17723768468399725,0.27658820062994716,21.652173913043477
score_bo_l10_rp002_erp010__first_signal__low20,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / Low20 trailing,10,0.02,0.1,first_signal,low20,2023,entry_year,2023-01-01,2023-12-31,2023-01-09,2023-12-28,2023-01-20,2024-03-28,False,True,1127,639,488,0,40.09613247863652,11.67689442376893,28.419238054867588,0.02521671522171037,0.011747511258082712,3.433801062465611,0.5669920141969832,-0.03517575998705256,-0.11068833748354323,0.7672307836465744,36.078970718722275
score_bo_l10_rp002_erp010__first_signal__low20,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / Low20 trailing,10,0.02,0.1,first_signal,low20,2024,entry_year,2024-01-01,2024-12-31,2024-01-09,2024-12-17,2024-02-20,2025-02-27,False,True,1312,480,832,0,21.925928464025592,24.497651089174276,-2.5717226251486824,-0.0019601544398999103,-0.010866370406478252,0.8950216649021853,0.36585365853658536,-0.04753498160728774,-0.2914704559366861,0.47288821300832895,32.416920731707314
score_bo_l10_rp002_erp010__first_signal__low20,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / Low20 trailing,10,0.02,0.1,first_signal,low20,2025,entry_year,2025-01-01,2025-12-31,2025-01-07,2025-12-30,2025-01-22,2026-03-26,False,True,1345,793,552,0,54.65482922005609,15.84869934156258,38.80612987849351,0.02885214117360112,0.014525016723936803,3.4485371980479167,0.5895910780669145,-0.036836558100522415,-0.20904966242627887,0.4998093812837243,41.36951672862453
score_bo_l10_rp002_erp010__first_signal__low20,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / Low20 trailing,10,0.02,0.1,first_signal,low20,2026,entry_year,2026-01-01,2026-07-15,2026-01-05,2026-06-23,2026-01-16,2026-07-22,True,False,454,275,179,0,20.887223718168507,6.216909980766297,14.670313737402209,0.03231346638194319,0.016033185350833645,3.359743631931107,0.6057268722466961,-0.049398269501935724,-0.1646144109987745,0.5178893937173488,37.88546255506608
score_bo_l10_rp002_erp010__first_signal__low20_minus_0_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / Low20 - 0.5ATR trailing,10,0.02,0.1,first_signal,low20_minus_0_5atr,2017,entry_year,2017-04-10,2017-12-31,2017-04-11,2017-12-29,2017-05-03,2018-03-20,True,False,506,341,165,0,14.30292333383399,4.160458156508294,10.142465177325697,0.020044397583647622,0.013850659654208177,3.4378241039294246,0.6739130434782609,-0.028411589765806655,-0.35437451180251744,0.5055071969378839,42.944664031620555
score_bo_l10_rp002_erp010__first_signal__low20_minus_0_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / Low20 - 0.5ATR trailing,10,0.02,0.1,first_signal,low20_minus_0_5atr,2018,entry_year,2018-01-01,2018-12-31,2018-01-02,2018-12-24,2018-01-16,2019-03-22,False,True,508,170,338,0,7.163417665993175,12.64672583490448,-5.483308168911305,-0.01079391371832934,-0.01825025708195438,0.5664246825231568,0.3346456692913386,-0.06279104422490847,-0.20553160392331826,0.11394003361881033,32.19094488188976
score_bo_l10_rp002_erp010__first_signal__low20_minus_0_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / Low20 - 0.5ATR trailing,10,0.02,0.1,first_signal,low20_minus_0_5atr,2019,entry_year,2019-01-01,2019-12-31,2019-01-02,2019-12-31,2019-03-06,2020-03-13,False,True,897,572,325,0,33.95848214846731,7.646135390547011,26.312346757920306,0.029333719908495325,0.013061710256933702,4.441260900304028,0.6376811594202898,-0.030050740762720896,-0.10978804431277056,1.3521314427029358,42.46042363433668
score_bo_l10_rp002_erp010__first_signal__low20_minus_0_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / Low20 - 0.5ATR trailing,10,0.02,0.1,first_signal,low20_minus_0_5atr,2020,entry_year,2020-01-01,2020-12-31,2020-01-03,2020-12-28,2020-01-23,2021-03-23,False,True,819,465,354,0,52.37378633892596,17.52828814019179,34.84549819873417,0.04254639584705027,0.014275727940744611,2.987957861032338,0.5677655677655677,-0.06965183533722796,-0.22257149471234317,2.0991950132116095,44.22588522588523
score_bo_l10_rp002_erp010__first_signal__low20_minus_0_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / Low20 - 0.5ATR trailing,10,0.02,0.1,first_signal,low20_minus_0_5atr,2021,entry_year,2021-01-01,2021-12-31,2021-01-05,2021-12-31,2021-02-04,2022-03-30,False,True,976,320,656,0,17.877925324025185,25.652268443660226,-7.774343119635042,-0.007965515491429346,-0.018551587338448416,0.6969335036895572,0.32786885245901637,-0.06549067157330302,-0.16326242453536788,0.24117803920758774,31.186475409836067
score_bo_l10_rp002_erp010__first_signal__low20_minus_0_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / Low20 - 0.5ATR trailing,10,0.02,0.1,first_signal,low20_minus_0_5atr,2022,entry_year,2022-01-01,2022-12-31,2022-01-03,2022-12-28,2022-01-07,2023-03-13,False,True,926,178,748,0,8.470429214991682,31.130007885169846,-22.659578670178163,-0.024470387332805793,-0.02586816298784189,0.2720985245566528,0.19222462203023757,-0.07943090929433083,-0.1835718406380017,0.27658820062994716,25.478401727861772
score_bo_l10_rp002_erp010__first_signal__low20_minus_0_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / Low20 - 0.5ATR trailing,10,0.02,0.1,first_signal,low20_minus_0_5atr,2023,entry_year,2023-01-01,2023-12-31,2023-01-09,2023-12-28,2023-01-23,2024-03-28,False,True,1047,585,462,0,39.44147861584887,12.207271416329581,27.23420719951929,0.0260116592163508,0.012676671544980202,3.230982360487888,0.5587392550143266,-0.03751055074521867,-0.09780565448629586,0.7672307836465744,40.7316141356256
score_bo_l10_rp002_erp010__first_signal__low20_minus_0_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / Low20 - 0.5ATR trailing,10,0.02,0.1,first_signal,low20_minus_0_5atr,2024,entry_year,2024-01-01,2024-12-31,2024-01-09,2024-12-17,2024-03-19,2025-03-07,False,True,1266,455,811,0,22.71928532444975,27.087263294541803,-4.367977970092054,-0.0034502195656335335,-0.01433945887754101,0.8387442126361943,0.3593996840442338,-0.05257482624661586,-0.2914704559366861,0.47288821300832895,35.18404423380727
score_bo_l10_rp002_erp010__first_signal__low20_minus_0_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / Low20 - 0.5ATR trailing,10,0.02,0.1,first_signal,low20_minus_0_5atr,2025,entry_year,2025-01-01,2025-12-31,2025-01-07,2025-12-30,2025-01-27,2026-03-31,False,True,1312,760,552,0,55.57795032232918,17.866910709570313,37.71103961275887,0.028743170436554014,0.014684716792488508,3.1106636858356915,0.5792682926829268,-0.042163906494265616,-0.2181961802629272,0.4998093812837243,44.892530487804876
score_bo_l10_rp002_erp010__first_signal__low20_minus_0_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / Low20 - 0.5ATR trailing,10,0.02,0.1,first_signal,low20_minus_0_5atr,2026,entry_year,2026-01-01,2026-07-15,2026-01-05,2026-06-23,2026-01-16,2026-07-22,True,False,417,269,148,0,22.190194026347882,5.569395307984421,16.62079871836346,0.03985803049967256,0.038159939550772126,3.9843093907404055,0.645083932853717,-0.042060705939365305,-0.1677954678390965,0.5298286815607187,43.726618705035975
score_bo_l10_rp002_erp010__first_signal__ma50,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / MA50 trailing,10,0.02,0.1,first_signal,ma50,2017,entry_year,2017-04-10,2017-12-31,2017-04-11,2017-12-29,2017-04-19,2018-03-15,True,False,602,320,282,0,11.699676827329254,5.225098572112012,6.474578255217241,0.010755113380759537,0.0033259322159076028,2.2391303562719553,0.53156146179402,-0.022092321585932984,-0.35437451180251744,0.476273427350687,32.02325581395349
score_bo_l10_rp002_erp010__first_signal__ma50,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / MA50 trailing,10,0.02,0.1,first_signal,ma50,2018,entry_year,2018-01-01,2018-12-31,2018-01-02,2018-12-24,2018-01-10,2019-03-22,False,True,601,167,434,0,5.015820800609178,8.316563868181037,-3.3007430675718594,-0.00549208497100143,-0.012126018346110044,0.6031121602756616,0.2778702163061564,-0.031206588923895717,-0.0981895833127564,0.1156780989371986,21.747088186356073
score_bo_l10_rp002_erp010__first_signal__ma50,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / MA50 trailing,10,0.02,0.1,first_signal,ma50,2019,entry_year,2019-01-01,2019-12-31,2019-01-02,2019-12-31,2019-01-22,2020-03-12,False,True,986,518,468,0,33.35298929455503,8.262668604604011,25.09032068995102,0.025446572707861076,0.0049205704116918065,4.036588043234668,0.5253549695740365,-0.026572843972360594,-0.06344783544067101,1.3521314427029358,36.74645030425963
score_bo_l10_rp002_erp010__first_signal__ma50,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / MA50 trailing,10,0.02,0.1,first_signal,ma50,2020,entry_year,2020-01-01,2020-12-31,2020-01-02,2020-12-31,2020-01-08,2021-03-10,False,True,985,486,499,0,47.02177826623888,21.65855583684673,25.363222429392152,0.025749464395321983,-0.001569052576822159,2.1710486433376524,0.4934010152284264,-0.06052503146287906,-0.205562823759315,1.9366099095588487,34.18071065989848
score_bo_l10_rp002_erp010__first_signal__ma50,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / MA50 trailing,10,0.02,0.1,first_signal,ma50,2021,entry_year,2021-01-01,2021-12-31,2021-01-05,2021-12-31,2021-01-08,2022-03-30,False,True,1157,272,885,0,13.432086953254467,19.82701523101398,-6.394928277759515,-0.005527163593569157,-0.013036277860607902,0.6774638944264094,0.23509075194468454,-0.03841407359129403,-0.17382873425952117,0.2785968221863113,20.957649092480555
score_bo_l10_rp002_erp010__first_signal__ma50,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / MA50 trailing,10,0.02,0.1,first_signal,ma50,2022,entry_year,2022-01-01,2022-12-31,2022-01-03,2022-12-28,2022-01-03,2023-03-10,False,True,994,166,828,0,7.968116932806867,22.34081269201782,-14.372695759210956,-0.014459452474055287,-0.02058957260354527,0.35666191031867905,0.16700201207243462,-0.04692709960204442,-0.11282183457649841,0.27658820062994716,21.31891348088531
score_bo_l10_rp002_erp010__first_signal__ma50,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / MA50 trailing,10,0.02,0.1,first_signal,ma50,2023,entry_year,2023-01-01,2023-12-31,2023-01-09,2023-12-28,2023-01-18,2024-03-28,False,True,1187,603,584,0,40.507518731081056,13.648408708429564,26.859110022651492,0.02262772537712847,0.001085673290560864,2.967929785548018,0.5080033698399326,-0.03334733851951088,-0.13453343886999947,0.919182112298172,34.005054759898904
score_bo_l10_rp002_erp010__first_signal__ma50,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / MA50 trailing,10,0.02,0.1,first_signal,ma50,2024,entry_year,2024-01-01,2024-12-31,2024-01-09,2024-12-17,2024-01-31,2025-02-24,False,True,1510,358,1152,0,17.914524616281472,25.444039336710087,-7.529514720428617,-0.004986433589687826,-0.01624184878240681,0.7040754960017217,0.2370860927152318,-0.03367920498972264,-0.0909774342841998,0.4723748944674546,24.065562913907286
score_bo_l10_rp002_erp010__first_signal__ma50,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / MA50 trailing,10,0.02,0.1,first_signal,ma50,2025,entry_year,2025-01-01,2025-12-31,2025-01-07,2025-12-30,2025-01-10,2026-03-26,False,True,1539,784,755,0,53.89371915689996,15.582911192369757,38.310807964530206,0.024893312517563486,0.0018266827215647225,3.458514169245171,0.5094217024041585,-0.02792355316292545,-0.15056856527444684,0.38004671617451447,33.33398310591293
score_bo_l10_rp002_erp010__first_signal__ma50,Score BO L10 R20>=0.02 ER20>=0.10 / First signal / MA50 trailing,10,0.02,0.1,first_signal,ma50,2026,entry_year,2026-01-01,2026-07-15,2026-01-05,2026-07-10,2026-01-05,2026-07-21,True,False,546,258,288,0,22.48133784999735,6.996897021154898,15.48444082884245,0.028359781737806684,-0.004454450280542142,3.21304397964208,0.4725274725274725,-0.03401120188074519,-0.11822519895066252,0.5322642415679166,31.818681318681318
score_bo_l10_rp002_erp010__signal_2d_confirm__chandelier20_2_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Chandelier20 2.5ATR,10,0.02,0.1,signal_2d_confirm,chandelier20_2_5atr,2017,entry_year,2017-04-10,2017-12-31,2017-04-12,2017-12-29,2017-04-24,2018-02-02,True,False,493,206,287,0,5.437807463791501,4.432578121838941,1.0052293419525598,0.0020390047504108715,-0.006053607368815548,1.226782092570434,0.4178498985801217,-0.01886320016842371,-0.20323101638971697,0.18580891848556602,13.720081135902637
score_bo_l10_rp002_erp010__signal_2d_confirm__chandelier20_2_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Chandelier20 2.5ATR,10,0.02,0.1,signal_2d_confirm,chandelier20_2_5atr,2018,entry_year,2018-01-01,2018-12-31,2018-01-02,2018-12-31,2018-01-10,2019-02-11,False,True,518,198,320,0,5.345918443263814,5.117551379503122,0.2283670637606921,0.00044086305745307355,-0.007928358268029177,1.0446242835343775,0.38223938223938225,-0.024316944709249853,-0.10286345591986701,0.08910666037634107,12.88030888030888
score_bo_l10_rp002_erp010__signal_2d_confirm__chandelier20_2_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Chandelier20 2.5ATR,10,0.02,0.1,signal_2d_confirm,chandelier20_2_5atr,2019,entry_year,2019-01-01,2019-12-31,2019-01-03,2019-12-30,2019-01-07,2020-01-30,False,True,1114,569,545,0,11.052147199784551,6.928242326495108,4.123904873289442,0.0037018894733298405,0.0007371009462613393,1.595231038256086,0.5107719928186715,-0.01948808038643498,-0.12622959602168948,0.14754491576637818,15.634649910233394
score_bo_l10_rp002_erp010__signal_2d_confirm__chandelier20_2_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Chandelier20 2.5ATR,10,0.02,0.1,signal_2d_confirm,chandelier20_2_5atr,2020,entry_year,2020-01-01,2020-12-31,2020-01-03,2020-12-31,2020-01-03,2021-02-16,False,True,1078,384,694,0,16.02622075584208,18.899309286186355,-2.873088530344276,-0.002665202718315655,-0.010690897166493405,0.8479791781361958,0.3562152133580705,-0.0458007678936046,-0.12914662907649732,0.6106986942509673,11.595547309833025
score_bo_l10_rp002_erp010__signal_2d_confirm__chandelier20_2_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Chandelier20 2.5ATR,10,0.02,0.1,signal_2d_confirm,chandelier20_2_5atr,2021,entry_year,2021-01-01,2021-12-31,2021-01-06,2021-12-31,2021-01-11,2022-01-24,False,True,910,274,636,0,6.298042005080935,13.638767241768738,-7.340725236687803,-0.008066731029327256,-0.013251197052295658,0.4617750192109134,0.3010989010989011,-0.034203706441592936,-0.11114301227608836,0.18828665540696665,10.60989010989011
score_bo_l10_rp002_erp010__signal_2d_confirm__chandelier20_2_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Chandelier20 2.5ATR,10,0.02,0.1,signal_2d_confirm,chandelier20_2_5atr,2022,entry_year,2022-01-01,2022-12-31,2022-01-03,2022-12-28,2022-01-05,2023-02-06,False,True,772,228,544,0,4.670456370841532,11.153784719408181,-6.483328348566648,-0.008398093715759907,-0.00953267971684879,0.418732877524047,0.29533678756476683,-0.03732688946499003,-0.08770574910953488,0.1251345631929277,10.889896373056995
score_bo_l10_rp002_erp010__signal_2d_confirm__chandelier20_2_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Chandelier20 2.5ATR,10,0.02,0.1,signal_2d_confirm,chandelier20_2_5atr,2023,entry_year,2023-01-01,2023-12-31,2023-01-10,2023-12-28,2023-01-11,2024-03-26,False,True,1097,536,561,0,19.37108868791703,9.28433254275147,10.08675614516556,0.009194855191582097,-0.0008788699546129469,2.086427710200941,0.4886052871467639,-0.023998010800216175,-0.09918501895277676,0.1892457505444649,16.674567000911576
score_bo_l10_rp002_erp010__signal_2d_confirm__chandelier20_2_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Chandelier20 2.5ATR,10,0.02,0.1,signal_2d_confirm,chandelier20_2_5atr,2024,entry_year,2024-01-01,2024-12-31,2024-01-04,2024-12-18,2024-01-04,2024-12-19,False,True,1391,385,1006,0,9.084742282747062,17.581797599683714,-8.497055316936653,-0.0061085947641528774,-0.013073545764827997,0.5167129374137768,0.27677929547088426,-0.026978155891023592,-0.07093262569338576,0.2644969976767455,10.099928109273904
score_bo_l10_rp002_erp010__signal_2d_confirm__chandelier20_2_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Chandelier20 2.5ATR,10,0.02,0.1,signal_2d_confirm,chandelier20_2_5atr,2025,entry_year,2025-01-01,2025-12-31,2025-01-16,2025-12-31,2025-01-27,2026-03-06,False,True,1443,570,873,0,24.11329755872153,15.696955057076106,8.416342501645424,0.005832531186171465,-0.00666034648820679,1.5361767598265104,0.39501039501039503,-0.028947714606278294,-0.08203897764800705,0.3159668192311522,14.575190575190575
score_bo_l10_rp002_erp010__signal_2d_confirm__chandelier20_2_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Chandelier20 2.5ATR,10,0.02,0.1,signal_2d_confirm,chandelier20_2_5atr,2026,entry_year,2026-01-01,2026-07-15,2026-01-06,2026-07-15,2026-01-13,2026-07-22,True,False,830,302,528,0,15.211811828012564,12.94388454664386,2.2679272813687033,0.0027324425076731365,-0.010716641429655114,1.1752122612957592,0.363855421686747,-0.037128333886932915,-0.1392471140391791,0.3234041593622694,13.79277108433735
score_bo_l10_rp002_erp010__signal_2d_confirm__low10,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Low10 trailing,10,0.02,0.1,signal_2d_confirm,low10,2017,entry_year,2017-04-10,2017-12-31,2017-04-12,2017-12-29,2017-04-24,2018-02-05,True,False,447,204,243,0,7.017154416683428,4.091222189714012,2.925932226969416,0.006545709680021065,-0.003845510971743458,1.7151731417388376,0.4563758389261745,-0.022779706913140706,-0.22516793507136978,0.15006655875943276,19.94407158836689
score_bo_l10_rp002_erp010__signal_2d_confirm__low10,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Low10 trailing,10,0.02,0.1,signal_2d_confirm,low10,2018,entry_year,2018-01-01,2018-12-31,2018-01-02,2018-12-31,2018-01-10,2019-03-08,False,True,460,179,281,0,4.2060267787011885,5.332576804852667,-1.1265500261514785,-0.0024490217959814748,-0.008833357772931203,0.7887419033278034,0.38913043478260867,-0.028326012808016082,-0.14108946968708602,0.07298943468631913,16.46086956521739
score_bo_l10_rp002_erp010__signal_2d_confirm__low10,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Low10 trailing,10,0.02,0.1,signal_2d_confirm,low10,2019,entry_year,2019-01-01,2019-12-31,2019-01-03,2019-12-30,2019-01-10,2020-02-24,False,True,1046,621,425,0,13.368057891737397,6.418481121177506,6.949576770559891,0.006643954847571598,0.004553085332292041,2.082744755239687,0.5936902485659655,-0.019593768902033015,-0.1538287846287536,0.3551431158971621,21.31453154875717
score_bo_l10_rp002_erp010__signal_2d_confirm__low10,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Low10 trailing,10,0.02,0.1,signal_2d_confirm,low10,2020,entry_year,2020-01-01,2020-12-31,2020-01-03,2020-12-31,2020-01-03,2021-03-15,False,True,905,399,506,0,26.033082488810066,19.254773664718122,6.778308824091946,0.007489844004521487,-0.007358571008950763,1.3520326409503487,0.4408839779005525,-0.06060266915800915,-0.17327872011222056,1.6089007579267915,21.78563535911602
score_bo_l10_rp002_erp010__signal_2d_confirm__low10,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Low10 trailing,10,0.02,0.1,signal_2d_confirm,low10,2021,entry_year,2021-01-01,2021-12-31,2021-01-06,2021-12-31,2021-01-21,2022-03-15,False,True,860,258,602,0,6.512330241078681,13.617972630750497,-7.105642389671816,-0.008262374871711414,-0.012990183338233428,0.47821584149562074,0.3,-0.03980335305686439,-0.09216645263372969,0.17234443418956835,13.805813953488371
score_bo_l10_rp002_erp010__signal_2d_confirm__low10,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Low10 trailing,10,0.02,0.1,signal_2d_confirm,low10,2022,entry_year,2022-01-01,2022-12-31,2022-01-03,2022-12-28,2022-01-05,2023-02-06,False,True,750,145,605,0,3.9883727366844965,13.301027462307655,-9.312654725623158,-0.012416872967497545,-0.013955950107231328,0.29985448477470744,0.19333333333333333,-0.04076485613476093,-0.09791846779062219,0.196676579684546,12.576
score_bo_l10_rp002_erp010__signal_2d_confirm__low10,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Low10 trailing,10,0.02,0.1,signal_2d_confirm,low10,2023,entry_year,2023-01-01,2023-12-31,2023-01-10,2023-12-28,2023-01-30,2024-03-26,False,True,1045,539,506,0,23.690241075621387,8.258553875635231,15.431687199986158,0.014767164784675749,0.002843210776100282,2.8685701434379975,0.5157894736842106,-0.023547253523563395,-0.09275908566173963,0.5562608239039404,20.598086124401913
score_bo_l10_rp002_erp010__signal_2d_confirm__low10,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Low10 trailing,10,0.02,0.1,signal_2d_confirm,low10,2024,entry_year,2024-01-01,2024-12-31,2024-01-04,2024-12-18,2024-01-05,2025-01-08,False,True,1202,398,804,0,13.37081834049398,16.110854208326508,-2.7400358678325287,-0.0022795639499438676,-0.011034021727985175,0.8299260962577387,0.33111480865224624,-0.03155272970377084,-0.10066667319528044,0.3079061544430153,17.158069883527453
score_bo_l10_rp002_erp010__signal_2d_confirm__low10,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Low10 trailing,10,0.02,0.1,signal_2d_confirm,low10,2025,entry_year,2025-01-01,2025-12-31,2025-01-16,2025-12-31,2025-01-27,2026-03-23,False,True,1360,557,803,0,25.375937246110922,14.374886008319399,11.001051237791524,0.008089008263082002,-0.005559976137944232,1.7652965895816297,0.40955882352941175,-0.029369530848124124,-0.11978509112087565,0.5043122004353484,19.07279411764706
score_bo_l10_rp002_erp010__signal_2d_confirm__low10,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Low10 trailing,10,0.02,0.1,signal_2d_confirm,low10,2026,entry_year,2026-01-01,2026-07-15,2026-01-06,2026-07-15,2026-01-20,2026-07-21,True,False,650,285,365,0,15.512549994178137,10.958250328477785,4.554299665700352,0.007006614870308234,-0.00911045227784296,1.4156046384398477,0.43846153846153846,-0.04228770239158016,-0.18369153823979067,0.5355096418231113,19.61230769230769
score_bo_l10_rp002_erp010__signal_2d_confirm__low20,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Low20 trailing,10,0.02,0.1,signal_2d_confirm,low20,2017,entry_year,2017-04-10,2017-12-31,2017-04-12,2017-12-29,2017-05-01,2018-02-06,True,False,367,233,134,0,9.204442499123518,3.325342734235399,5.879099764888119,0.016019345408414494,0.011994018574378986,2.7679680666780677,0.6348773841961853,-0.029565809614674254,-0.1972500188886922,0.1661540070153622,38.41144414168937
score_bo_l10_rp002_erp010__signal_2d_confirm__low20,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Low20 trailing,10,0.02,0.1,signal_2d_confirm,low20,2018,entry_year,2018-01-01,2018-12-31,2018-01-02,2018-12-31,2018-01-30,2019-03-08,False,True,405,118,287,0,3.1329614908792904,7.866572233770546,-4.733610742891255,-0.011687927760225321,-0.009516140671517513,0.39826259745378617,0.291358024691358,-0.05589408230698333,-0.1630674858371438,0.11996143383539803,28.469135802469136
score_bo_l10_rp002_erp010__signal_2d_confirm__low20,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Low20 trailing,10,0.02,0.1,signal_2d_confirm,low20,2019,entry_year,2019-01-01,2019-12-31,2019-01-03,2019-12-30,2019-02-08,2020-03-09,False,True,790,455,335,0,24.578509460840518,6.878555344551424,17.699954116289092,0.02240500521049252,0.0040972891863041445,3.5732080690910504,0.5759493670886076,-0.031687996563745637,-0.1119780394231259,0.8439384260862783,39.22405063291139
score_bo_l10_rp002_erp010__signal_2d_confirm__low20,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Low20 trailing,10,0.02,0.1,signal_2d_confirm,low20,2020,entry_year,2020-01-01,2020-12-31,2020-01-03,2020-12-31,2020-01-13,2021-04-01,False,True,703,397,306,0,40.902134645756696,14.496854694870894,26.405279950885802,0.03756085341520029,0.014620562719648957,2.8214488940299725,0.5647226173541963,-0.06520909418548404,-0.18440066438065184,1.6740029595251846,40.7524893314367
